,reviews,Subjectivity,Polarity,Analysis
4375,Can see can feed on echo but stopped working recently on fire tablet. Getting live view not supported message,0.375,0.06818181818181818,Positive
4376,Quit working??,0.0,0.0,neutral
4377,Alexa displays red and tries to set up but fails now for days. There is not APP anywhere for Windows 10.,0.2333333333333333,-0.19999999999999998,Negative
4378,Is a excellent Amazon Alexa,1.0,1.0,Positive
4379,Not working on my fire tv why,0.0,0.0,neutral
4380,Once you start playing music it won't stop no matter how many times you say Alexa. You have to pick the speaker up and hold it to your lips and shout at it.  It plays the wrong song and artist about half the time.,0.5222222222222223,-0.05555555555555555,Negative
4381,Alex doesn't respond alot of time I have to repeat myself like she is hard hearing. Then she has been unable to recognized my voice and I have to keep going in to app to correct it. I hardly think I have a voice like my son. My daughter got it for me so I would not be lonely around the house while everyone was at work. I could talk to her and have her play music . When I ask her simple questions. Still she is better to have around than nothing at all. I have her play soft instrumental music for the cats when I'm out. They like it and provides a relaxing enviroment for them.,0.49863945578231295,-0.08333333333333337,Negative
4382,Worse app I have ever tried. Absolutely useless.,0.4,-0.45,Negative
4383,Works fantastic,0.9,0.4,Positive
4384,Seemless integration between devices and with Kasa app and smartplugs. Awesome.  And we love the reminders as well. Keeps everyone on track.,0.8,0.75,Positive
4385,Easy to use.. I wish I bought it sooner..,0.8333333333333334,0.43333333333333335,Positive
4386,Alexa used to reply with voice but stopped. Why ????,0.0,0.0,neutral
4387,Works well,0.0,0.0,neutral
4388,"Why does it KEEP. POPPING UP. Especially when I plug in my headphones. For now i shall rate this one star, if it is fixed only then i will change my mind.",0.7333333333333334,0.03333333333333333,Positive
4389,Easy to use and hands free!,0.8166666666666667,0.4666666666666667,Positive
4390,I liked product. Its entertaining.,0.75,0.55,Positive
4391,My wife enjoys the unit.,0.0,0.0,neutral
4392,Great as a hands free phone accessory,0.775,0.6000000000000001,Positive
4393,"Love Alexa! We use her for everything from playing music, setting alarms, to telling my family jokes!  We love the assistance she provides & ease of setup on multiple devices! Technology makes life easier!",0.39999999999999997,0.4270833333333333,Positive
4394,Christmas gift from our kids. We love it!!!!,0.6,1.0,Positive
4395,I find the app extremely slow.,0.39999999999999997,-0.30000000000000004,Negative
4396,"sorry setting this up and downloading this app sucks,",0.65,-0.4,Negative
4397,I love the Alexa Echo Dot. It has my whole schedule already. It was very easy to set up and had all my reminders and alarms within 10 minutes of set up.,0.6666666666666666,0.42111111111111105,Positive
4398,Ike weather report and music,0.0,0.0,neutral
4399,Still needs lots of work. The app Is slow and has issues especially when using the app and not voice. There is a known issue with drop in as well especially between 2  fire tablets. Only works when one is on show mode?!,0.85,-0.07500000000000001,Negative
4400,"Easy to use, give lots of convenience to every day life",0.8333333333333334,0.43333333333333335,Positive
4401,Don't mind Alexa as a unit...but will never buy another one until that annoying latest commercial goes away,0.6,-0.10000000000000002,Negative
4402,I think I down loaded an older version. Then I received an update. I like Alexa no matter what version.,0.3111111111111111,0.005555555555555536,Positive
4403,Poor marketing platform thinly disguised as remote assistant.  Software buggy.  Makes beeps for reasons unknown to tech support but apparently having to do with wifi range.  Trashy and if they have market share they hardly deserve it.,0.5236111111111111,-0.20694444444444446,Negative
4404,"Fun and easy, essential",0.4444444444444445,0.24444444444444446,Positive
4405,I think this is a very good software/hardware combo that opens up so many possibilities. I feel as if science fiction has come alive here in my house and hand.  I am not sure my wife is pleased with my love of the Drop In and Announce functions.  Maybe I call out to her a bit too much! You have control over a single device or a network of devices (all on the same Wi-Fi network) that allows multi-room capabilities that makes life a little more convenient.,0.5189249639249639,0.25009740259740254,Positive
4406,No suggestions when it doesn't know how to do something or give better direc tions where to go.,0.5,0.5,Positive
4407,"This, paired with the Amazon Echo , used to be amazing and easy to use but some douche canoe decided to change that. Can y'all go back on quarantine and quit screwing my stuff up? Thaaaanks",0.5777777777777778,0.3444444444444445,Positive
4408,good product,0.6000000000000001,0.7,Positive
4409,I am glad I did.,1.0,0.5,Positive
4410,"My whole family should be able to control smart devices connected to our alexa, however only the account that setup the device (mine )is able to control them. So if im asleep and my wife wants to turn on an alexa bulb she either wakes me up talking to alexa, or she's just screwed! even whisper mode still makes loud confirmation beeps which wake me or our baby up....Severely lacking this MAJOR feature!",0.5866071428571429,0.23030133928571428,Positive
4411,"It's pretty good, don't have any issues.",0.8,0.475,Positive
4412,"I really like good old you know who. But I  try not to say her name, to many unnecessary conversations. But, of the other two Stars I think I'll save them for some good updates.",0.48214285714285715,0.2392857142857143,Positive
4413,"It's like having a butler, a secretary and a personal d.j. I am using a donated echo dot and I am technology challenged, but I figured out how to hook it up.And best of all, I ask her to call my phone when I can't find it. It works like a charm!",0.3,0.5,Positive
4414,"Alexa has only my voice to deal with and when I have to ask repeatedly for the same podcast, something is amiss. It would be good if she could benefit from her errors. She does not, but repeats them ad infinitum. On the other hand, the audio is excellent and it interfaces well with reading the Kindle books.",0.62,0.315,Positive
4415,"I cannot install this app on my new tablet. Amazon is preventing me from doing so. All related to their Fire Tablet and a monopoly. I deeply resent this. I am a good customer, buying 90% of my supplies and everything else from Amazon. I wanted to stop using my phone with Alexa and get rid of it, but Amazon will not let me. I wonder how Walmart.com is doing? And my congressman and senator? All running for re-election?",0.4636363636363636,0.20909090909090908,Positive
